name,category,city,address,website,email,phone,reviews_rating,num_reviews,description,schedule,auxiliar(borrar),images
SUMMUM Nightbar,NOT_FOUND,NO_CITY,NO_ADDRESS,NO_WEBSITE,,NO_PHONE,4.2,1000,"Pub concurrido de aire retro, con patio, que ofrece cócteles clásicos y creativos, cervezas artesanales y vinos, y televisa fútbol.","[{'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': '16:00–2:30'}, {'day': 'martes', 'hours': '16:00–2:30'}, {'day': 'miércoles(Día del Padre)', 'hours': '16:00–2:30 El horario podría cambiar'}, {'day': 'jueves', 'hours': '16:00–2:30'}, {'day': 'viernes', 'hours': '16:00–3:30'}, {'day': 'sábado', 'hours': '16:00–3:30'}]",NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipP1nu-nnRXoMybCdo4ZdM8JfzTc2Vz6qHpFCmmj=w122-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipPlgyIgWXLTGeiHeUwpdr7ieepsKdY_kb5n3NVW=w203-h138-k-no', 'img2': 'https://lh3.googleusercontent.com/p/AF1QipNlp-f0sDDwGrx2Jk685z6o3hckQGQvsRIrBjNw=w203-h360-k-no', 'img3': 'https://lh3.googleusercontent.com/p/AF1QipN_s1mdUDba__urP4ytTV7xoo3WHTWlapFTMGRk=w203-h360-k-no'}"
SUMMUM Nightbar,Pub,Barcelona,"Calle de Aribau, 66, Eixample, 08011 Barcelona",instagram.com,NO_EMAIL,933234627,4.2,1000,"Pub concurrido de aire retro, con patio, que ofrece cócteles clásicos y creativos, cervezas artesanales y vinos, y televisa fútbol.","[{'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': '16:00–2:30'}, {'day': 'martes', 'hours': '16:00–2:30'}, {'day': 'miércoles(Día del Padre)', 'hours': '16:00–2:30 El horario podría cambiar'}, {'day': 'jueves', 'hours': '16:00–2:30'}, {'day': 'viernes', 'hours': '16:00–3:30'}, {'day': 'sábado', 'hours': '16:00–3:30'}]",Amigable con la comunidad LGTBI+,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipP1nu-nnRXoMybCdo4ZdM8JfzTc2Vz6qHpFCmmj=w122-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipPlgyIgWXLTGeiHeUwpdr7ieepsKdY_kb5n3NVW=w203-h138-k-no', 'img2': 'https://lh3.googleusercontent.com/p/AF1QipNlp-f0sDDwGrx2Jk685z6o3hckQGQvsRIrBjNw=w203-h360-k-no', 'img3': 'https://lh3.googleusercontent.com/p/AF1QipN_s1mdUDba__urP4ytTV7xoo3WHTWlapFTMGRk=w203-h360-k-no'}"
Eleven Shisha Lounge Barcelona & Cocktails,Bar con narguiles,Barcelona,"Carrer de Còrsega, 257, L'Eixample, 08036 Barcelona",instagram.com,NO_EMAIL,646596048,5.0,851,NOT_FOUND,"[{'day': 'domingo', 'hours': '18:00–1:00'}, {'day': 'lunes', 'hours': '18:00–2:00'}, {'day': 'martes', 'hours': '18:00–2:00'}, {'day': 'miércoles(Día del Padre)', 'hours': '18:00–2:00 El horario podría cambiar'}, {'day': 'jueves', 'hours': '18:00–2:00'}, {'day': 'viernes', 'hours': '18:00–3:00'}, {'day': 'sábado', 'hours': '18:00–3:00'}]",Carta,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipPogVHbp3pTei05SYPbcKpeeVVw1WM0RzKe_OIC=w137-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipOhCIqLuB1Swnrgw9CrfWMtT-eVeBdFAulfl90I=w203-h114-k-no', 'img2': 'https://lh3.googleusercontent.com/p/AF1QipOQRM6ARghRi23-Ff_wDNAyYMstc_n-EbE4HPrq=w203-h360-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipNrdvtRKzo5ab9jj-I2TwUszwh6Q8pDxw-KHZ5X=w203-h270-k-no'}"
Illusion Barcelona,Discoteca,Barcelona,"Carrer de Provença, 43, L'Eixample, 08029 Barcelona",illusionbarcelona.com,Mandarinalalatina@gmail.com.,682277321,3.7,846,NOT_FOUND,"[{'day': 'domingo', 'hours': '0:00–6:0023:59–24:00'}, {'day': 'lunes', 'hours': '0:00–5:00'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles(Día del Padre)', 'hours': 'Cerrado El horario podría cambiar'}, {'day': 'jueves', 'hours': 'Cerrado'}, {'day': 'viernes', 'hours': '23:55–24:00'}, {'day': 'sábado', 'hours': '0:00–6:0023:30–24:00'}]",Amigable con la comunidad LGTBI+,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipPZBNdVx3rzU2wJ-X6ASeXtzpgkoJaANOxQbTw=w138-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipOTuEIgiWuDjiK9IASXEPzCHmH65wQAI7cLdjw=w203-h253-k-no', 'img2': 'https://lh3.googleusercontent.com/p/AF1QipOBY7xSPEot1167PgPvMtYaYEPtYlla7R7-qU0=w203-h360-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipNant58ji4PyqOPKmS0yuS4hwEJcWSGWYIg7CQ=w203-h135-k-no'}"
Punto BCN,Bar gay,Barcelona,"C/ de Muntaner, 65, L'Eixample, 08007 Barcelona",facebook.com,NO_EMAIL,934519152,3.9,777,"Bar gay animado y espacioso, con música, eventos, cervezas, cócteles, hora feliz y mesas de billar.","[{'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': '18:00–2:30'}, {'day': 'miércoles(Día del Padre)', 'hours': '18:00–2:30 El horario podría cambiar'}, {'day': 'jueves', 'hours': '18:00–2:30'}, {'day': 'viernes', 'hours': '18:00–3:00'}, {'day': 'sábado', 'hours': '18:00–3:00'}]",Amigable con la comunidad LGTBI+,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipN5j4WhYwkcpudSPvKykPMzs8oo_ZOheNfOAlc=w80-h106-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipOtzKsSFPXYKTYEH78yN1xMSaVoTN2rOFtYPswF=w203-h135-k-no', 'img2': 'https://lh5.googleusercontent.com/p/AF1QipMIX-Su6Ci7Itdnd5zDXs6IAqiQQ5gufdmrJ2kp=w203-h135-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipO1aAJwInFYAATuHBBC6w49nGhDFqpZB0QqcNhQ=w203-h152-k-no'}"
BLACK BOX,NOT_FOUND,NO_CITY,NO_ADDRESS,NO_WEBSITE,,NO_PHONE,3.7,643,Remezclas de canciones de los 80 y los 90 en discoteca de ambiente mixta con paredes rojas y columnas.,"[{'day': 'domingo', 'hours': '0:00–6:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles(Día del Padre)', 'hours': 'Cerrado El horario podría cambiar'}, {'day': 'jueves', 'hours': 'Cerrado'}, {'day': 'viernes', 'hours': '23:59–24:00'}, {'day': 'sábado', 'hours': '0:00–6:0023:59–24:00'}]",NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipN1LzZmUPvr1etH43uwFwRDARXsw15iOYfJruo=w138-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipMBYrGA4qBznCxrs92L8S2kYqV7ElijuvMFbbDz=w203-h304-k-no', 'img2': 'https://lh5.googleusercontent.com/p/AF1QipOaj-34o0Cdja2m5K_I4U85WBnRP_RpUPTgZAXF=w203-h135-k-no', 'img3': 'https://lh3.googleusercontent.com/gps-cs-s/AB5caB_0hiRlfgZSckIpibzxDbF8MoX0t-pTbKXPTjCedRgwi0qeO__zX6iokTtZ_LypvHHCj3EDejLrv-ry_lcoLo0sHI71Zk2wTRC53A9aQ4XFkc3zOayyaIHGg1vbU0P4BqnQdwPw=w203-h270-k-no'}"
BLACK BOX,Discoteca,Barcelona,"Carrer de la Diputació, 233, L'Eixample, 08007 Barcelona",blackboxdisco.com,NO_EMAIL,934878342,3.7,643,Remezclas de canciones de los 80 y los 90 en discoteca de ambiente mixta con paredes rojas y columnas.,"[{'day': 'domingo', 'hours': '0:00–6:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles(Día del Padre)', 'hours': 'Cerrado El horario podría cambiar'}, {'day': 'jueves', 'hours': 'Cerrado'}, {'day': 'viernes', 'hours': '23:59–24:00'}, {'day': 'sábado', 'hours': '0:00–6:0023:59–24:00'}]",Servicios,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipN1LzZmUPvr1etH43uwFwRDARXsw15iOYfJruo=w138-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipMBYrGA4qBznCxrs92L8S2kYqV7ElijuvMFbbDz=w203-h304-k-no', 'img2': 'https://lh5.googleusercontent.com/p/AF1QipOaj-34o0Cdja2m5K_I4U85WBnRP_RpUPTgZAXF=w203-h135-k-no', 'img3': 'https://lh3.googleusercontent.com/gps-cs-s/AB5caB_0hiRlfgZSckIpibzxDbF8MoX0t-pTbKXPTjCedRgwi0qeO__zX6iokTtZ_LypvHHCj3EDejLrv-ry_lcoLo0sHI71Zk2wTRC53A9aQ4XFkc3zOayyaIHGg1vbU0P4BqnQdwPw=w203-h270-k-no'}"
Believe Club Barcelona,NOT_FOUND,NO_CITY,NO_ADDRESS,NO_WEBSITE,,NO_PHONE,3.5,578,NOT_FOUND,"[{'day': 'domingo', 'hours': '0:00–6:0023:00–24:00'}, {'day': 'lunes', 'hours': '0:00–5:0023:00–24:00'}, {'day': 'martes', 'hours': '0:00–5:0023:00–24:00'}, {'day': 'miércoles(Día del Padre)', 'hours': '0:00–5:0023:00–24:00 El horario podría cambiar'}, {'day': 'jueves', 'hours': '0:00–5:0023:00–24:00'}, {'day': 'viernes', 'hours': '0:00–5:0023:00–24:00'}, {'day': 'sábado', 'hours': '0:00–6:0023:00–24:00'}]",NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipNxhjfpQc555KWW3SeQQNQYUYVCPJKhHrr5xMvK=w138-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipNz3Kft9eIYp61oPa8SsmsPPmmuOv3kujbxSGNy=w203-h135-k-no', 'img2': 'https://lh3.googleusercontent.com/p/AF1QipMCoI9yyyTI-eLJQdCT2_wPUfn3VrCtbR8_u8Yu=w203-h360-k-no', 'img3': 'https://lh3.googleusercontent.com/p/AF1QipOk7FVcR6MGzZWYK6um-ziAW9uqum-zNHmBb1yA=w203-h360-k-no'}"
Moeem Barcelona,NOT_FOUND,NO_CITY,NO_ADDRESS,NO_WEBSITE,,NO_PHONE,4.3,461,"Bar gay animado, con DJs que pinchan pop y reguetón, sofás acogedores y una larga lista de bebidas con ginebra.","[{'day': 'domingo', 'hours': '18:00–3:00'}, {'day': 'lunes', 'hours': '18:00–2:30'}, {'day': 'martes', 'hours': '18:00–2:30'}, {'day': 'miércoles(Día del Padre)', 'hours': '18:00–2:30 El horario podría cambiar'}, {'day': 'jueves', 'hours': '18:00–2:30'}, {'day': 'viernes', 'hours': '18:00–3:00'}, {'day': 'sábado', 'hours': '18:00–3:00'}]",NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipPryXpJ8AArKX49pLn5d2xhdHywwhcIaCpiTYc8=w122-h92-k-no', 'img1': 'https://lh3.googleusercontent.com/gps-cs-s/AB5caB_txhiyN2WybT2Wp0Hd4FFArgUqeWHTahIy3aA0JQc7w4D1ta26A9YXxWsw7inxq-l7IahjgJPy-FB_9ojx4Hu-59EVis6Wj5Zj75xgCHIJbA7X_Fa_5l1_RwCRH5UXNNM99JdkJA=w203-h270-k-no', 'img2': 'https://lh5.googleusercontent.com/p/AF1QipOFvUc-anZwJqPeREI_tb7I8HkW7lyZaexDV7g7=w203-h136-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipNNa-8S3NnlXcHyntA9LQQdZhqJ0IgDE9HPaFrk=w203-h114-k-no'}"
Azimuth Rooftop Bar,Lounge,Barcelona,"Terraza 8ª Planta, Gran Via de les Corts Catalanes, 619, 621, 08007 Barcelona",almanachotels.com,info.vienna@almanachotels.com,930187000,4.2,417,NOT_FOUND,"[{'day': 'domingo', 'hours': '12:30–0:30'}, {'day': 'lunes', 'hours': '12:30–0:30'}, {'day': 'martes', 'hours': '12:30–0:30'}, {'day': 'miércoles(Día del Padre)', 'hours': '12:30–0:30 El horario podría cambiar'}, {'day': 'jueves', 'hours': '12:30–0:30'}, {'day': 'viernes', 'hours': '12:30–0:30'}, {'day': 'sábado', 'hours': '12:30–0:30'}]",Amigable con la comunidad LGTBI+,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipOJDBPsU-gJFDXQTx7nOxVc72qrOrbW7NVWVow0=w80-h106-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipPtrIp7dursUng4uEWJJELl0YIrG1t0fVnxNhxL=w203-h135-k-no', 'img2': 'https://lh3.googleusercontent.com/p/AF1QipPL4uPQ64CAPhjPvaAzpasXWaQJ2QJWvcESCFCe=w203-h360-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipNS28lquZCH5_S_7Smw34tmE6V_zBDCoK4HEUq5=w203-h152-k-no'}"
Marico̲n Ghetto̲ Friendly Bar,Bar,Barcelona,"Calle de Aribau, 55, Eixample, 08011 Barcelona",instagram.com,NO_EMAIL,652220383,4.2,357,NOT_FOUND,"[{'day': 'domingo', 'hours': '18:00–2:30'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles(Día del Padre)', 'hours': '18:00–2:30 El horario podría cambiar'}, {'day': 'jueves', 'hours': '18:00–2:30'}, {'day': 'viernes', 'hours': '18:00–3:00'}, {'day': 'sábado', 'hours': '18:00–3:00'}]",Reservar una mesa,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipPOqn7e_7axwxRdcVkmCMwv9hkmiWFedNEuaeNC=w199-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipPuIMrDiBjkQgqcCPxwM1DEe1IY6AJuLHgofQbs=w203-h135-k-no', 'img2': 'https://lh3.googleusercontent.com/p/AF1QipMHp02WtVZhADl5LCG9e-Ho-hV533YWa8nZ6luF=w203-h360-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipNgy7M8HAe9BNSn91mTyZ5YZ1xh5-Hx8QNGYeIa=w203-h132-k-no'}"
