name,category,city,address,website,email,phone,reviews_rating,num_reviews,description,schedule,auxiliar(borrar),images
Almo2bar,Discoteca,Barcelona,"59-61, Carrer de Bruniquer, 08024 Barcelona",grupalmodobar.com,NO_EMAIL,932199345,2.6,696,Futbolín y taburetes altos en discoteca con música actual y día dedicado al baile de swing con música en vivo.,"[{'day': 'domingo', 'hours': '0:00–6:0023:59–24:00'}, {'day': 'lunes', 'hours': '0:00–5:00'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles(Día del Padre)', 'hours': 'Cerrado El horario podría cambiar'}, {'day': 'jueves', 'hours': '23:00–24:00'}, {'day': 'viernes', 'hours': '0:00–5:0023:00–24:00'}, {'day': 'sábado', 'hours': '0:00–6:0023:00–24:00'}]",NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipNf70ZxLWq95OaOozbfHKaxm1gyk-yTNHO22OC9=w80-h99-k-no', 'img1': 'https://lh3.googleusercontent.com/gps-cs-s/AB5caB_agvrfcqk-H6KHPbUCgV4IAYxPugSQ1HY0bj6PQ5SBuYEG7ktclQUNkM8fg7cZpU2PaWGQz_B9qhzwxHd8Xwv-xcrjWJZ1YzG5SQuMfa5deZeYZ-i4R_kFyZ1pOA9nnqqkfdkulw=w203-h152-k-no', 'img2': 'https://lh3.googleusercontent.com/gps-cs-s/AB5caB_i-U-IVyBHA8_hjgYg0zKtqIl3oUhPnYtaknts9RncgJnuYNaH2uq3ZEDMhyGkJHoCpiJT6Px5EAKjMpbyC4ZoV5w-P-P_LQ8UajQC7p8HBFgMUxMNjPYfPokGpKs-cC3om2Qhcz9r_xiB=w203-h360-k-no', 'img3': 'https://lh3.googleusercontent.com/gps-cs-s/AB5caB_9idZLQpA-PEu64jzh3ZWw0jD4cn3rg-8BulqKjzUicFesrWTHlTGaw7MdMBaREjAoDCjezEFZzmG3MJCMB7s_lLHJ18viKPwpKHcuXiTUsnMboKcDYkd9CP3uLc63WXF_E4jErg=w203-h114-k-no'}"
Draco Premium Club,Discoteca,Barcelona,"Carrer de Ca l'Alegre de Dalt, 55, Gràcia, 08024 Barcelona",dracodisco.com,NO_EMAIL,620933417,4.4,663,NOT_FOUND,"[{'day': 'domingo', 'hours': '0:00–6:0023:59–24:00'}, {'day': 'lunes', 'hours': '0:00–5:00'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles(Día del Padre)', 'hours': 'Cerrado El horario podría cambiar'}, {'day': 'jueves', 'hours': 'Cerrado'}, {'day': 'viernes', 'hours': '23:59–24:00'}, {'day': 'sábado', 'hours': '0:00–6:0023:59–24:00'}]",Servicios,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipMy62TFrcsQLyJk8sDnX8-90362fUDPCHSF-AKL=w137-h92-k-no', 'img1': 'https://lh3.googleusercontent.com/p/AF1QipOKWhUGTIvuHKgwJAWTxyj3WkTDdoT-WpJ3WGzk=w203-h367-k-no', 'img2': 'https://lh3.googleusercontent.com/p/AF1QipOrRNHv5OTnXolVE-xFA20zbaaU_QqD9WsoT-h9=w203-h114-k-no', 'img3': 'https://lh3.googleusercontent.com/p/AF1QipMmmnpLX_ZB_XbiYMXbie1l3sb31B_mthnNOaaV=w203-h436-k-no'}"
Soda Acústic,Club de jazz,Barcelona,"Carrer de les Guilleries, 6, Gràcia, 08012 Barcelona",soda.cat,info@soda.cat,930165590,4.4,617,"Bar acogedor de estilo retro con conciertos de artistas locales de jazz, blues y otros géneros musicales.","[{'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': '20:00–2:00'}, {'day': 'miércoles(Día del Padre)', 'hours': '20:00–2:00 El horario podría cambiar'}, {'day': 'jueves', 'hours': '20:00–2:30'}, {'day': 'viernes', 'hours': '20:00–3:00'}, {'day': 'sábado', 'hours': '20:00–3:00'}]",NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipMH2VRDrBjcW0Wo3s4ub84ev6qHyIP-fqr8JmeY=w163-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipOfIKKDD9CbnIpfkG4W5sHYoSJnD3ALztJ4dWIq=w203-h135-k-no', 'img2': 'https://lh3.googleusercontent.com/p/AF1QipPYhbRX2SK63dWiB6xgsrSuCLLljqqD1rxheHdl=w203-h114-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipMmA8P8YYePcnxtV-tajkTtQGuRvCmMsj1eagrq=w203-h135-k-no'}"
Canela Dance Club,Discoteca,NO_CITY,"Carrer de Ca l'Alegre de Dalt, 55, Gràcia, 08024 Barcelona",NO_WEBSITE,,NO_PHONE,3.4,595,"Taburetes bajos, ambiente de baile e iluminación de colores en discoteca con rumba y música colombiana.","[{'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles(Día del Padre)', 'hours': 'Cerrado El horario podría cambiar'}, {'day': 'jueves', 'hours': 'Cerrado'}, {'day': 'viernes', 'hours': '0:00–6:00'}, {'day': 'sábado', 'hours': '0:00–6:00'}]",NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipMTEPz1yvFec1gmj_hrfU8nwjg2IVmArR1zgnqV=w163-h92-k-no', 'img1': 'https://lh3.googleusercontent.com/gps-cs-s/AB5caB87yjUjNRy2a8t4r1Amxru49UYaLhaKzs-EIo43Gjv6HBiZoiyezYJUPEoBhOSiw0pFBZhi6-uqGvdMU0UI9RZhcGe6xvJVDZoOFMyOgTKsiIYCYHngfFiH9HSFE0rQka3JrD8D=w203-h392-k-no', 'img2': 'https://lh3.googleusercontent.com/gps-cs-s/AB5caB82zMpRWmz0OEOKHQon3RlDvcEhkZOxpeOsgUn2ie4nw7wxwFIB900oTNSiXhoAfa8gS35P-TF5C_VPIowsN9FECjkN74Q86BOtgxqI3nadXpk8xohq-j5mUXcjuGd4BXXYBZEt=w203-h114-k-no', 'img3': 'https://lh3.googleusercontent.com/gps-cs-s/AB5caB9x9qNUzSqfftNaE95co_Q53L78wP_vZvjV3poJauw9-MMvDCBzpByoD-5xCMpliyWqt9546aysj7ga-p2YxWkvxvoW0nWxS0mlxCc92v4XeRIG3q3oM49WkQM0Pig2z8m1oTba=w203-h360-k-no'}"
CASA FIGARI // Bar de Jazz,Club de jazz,Barcelona,"Carrer del Torrent de l'Olla, 141, Gràcia, 08012 Barcelona",casafigari.com,NO_EMAIL,930049975,4.5,548,NOT_FOUND,"[{'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': '20:00–2:00'}, {'day': 'miércoles(Día del Padre)', 'hours': '20:00–2:00 El horario podría cambiar'}, {'day': 'jueves', 'hours': '20:00–2:00'}, {'day': 'viernes', 'hours': '20:00–2:30'}, {'day': 'sábado', 'hours': '20:00–2:30'}]",Amigable con la comunidad LGTBI+,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipPcERVJDOHsq-6wkk0aZnMnAMIU8_0Rob_Rdoo2=w80-h106-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipOAafYc60Eu8x_KVJG251InVTXD537PB6V1cBhp=w203-h114-k-no', 'img2': 'https://lh3.googleusercontent.com/p/AF1QipPHm4DMYdgUBTc6FItvHrvLtvR2qnXVUvq_WoAh=w203-h114-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipPIskR0e24P2jrZlDoDnTwKOHk18yaV2EY6M_WN=w203-h203-k-no'}"
Seven Dance - Dio Club,Academia de baile,Barcelona,"Carrer del Perill, 10, Gràcia, 08012 Barcelona",sevendance.com,info@sevendance.com,934516118,4.5,543,NOT_FOUND,"[{'day': 'domingo', 'hours': '18:00–22:00'}, {'day': 'lunes', 'hours': '15:00–22:00'}, {'day': 'martes', 'hours': '15:00–22:00'}, {'day': 'miércoles(Día del Padre)', 'hours': '15:00–22:00 El horario podría cambiar'}, {'day': 'jueves', 'hours': '15:00–2:00'}, {'day': 'viernes', 'hours': '15:00–3:00'}, {'day': 'sábado', 'hours': '11:30–14:3016:30–20:3023:00–3:00'}]",sevendance.com,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipOL4tvHljmH2B9XJ-ImhJpavGsf89_bunUWCrpU=w142-h92-k-no', 'img1': 'https://lh3.googleusercontent.com/gps-cs-s/AB5caB_beoKzNZTKptRv8rIrB9maHx0JsX4_e3uCrAS6udQ1RKJH1MEOF__9ifud11seIIn-zm1ctkMecUEgEIqLPCCSNS1zP83he6OJlvMfWpAgrBIZxrehw7f00KHwdK1B_JyyK9GP=w203-h135-k-no', 'img2': 'https://lh3.googleusercontent.com/p/AF1QipPg_7e4Mg6xK_MdaYyIHCMqXMDl0dsmyDoebVEN=w203-h114-k-no', 'img3': 'https://lh3.googleusercontent.com/p/AF1QipM7ztFWH3Vc9JaH3GYDO_m2dNXxB6OGdbLIeG5B=w203-h114-k-no'}"
14 De La Rosa,Bar,Barcelona,"Carrer de Martínez de la Rosa, 14, Gràcia, 08012 Barcelona",14delarosa.com,info@14delarosa.com,NO_PHONE,4.8,513,NOT_FOUND,"[{'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': '18:00–1:30'}, {'day': 'martes', 'hours': '18:00–1:30'}, {'day': 'miércoles(Día del Padre)', 'hours': '18:00–1:30 El horario podría cambiar'}, {'day': 'jueves', 'hours': '18:00–1:30'}, {'day': 'viernes', 'hours': '18:00–2:30'}, {'day': 'sábado', 'hours': '18:00–2:30'}]",Amigable con la comunidad LGTBI+,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipPUawqydTNJAIesh-UnqkmHy1sAJIm5To1LXJg7=w128-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipO33jr3OUHobHCdS5z_5MaZsHFxlbvthtVezXrQ=w203-h270-k-no', 'img2': 'https://lh3.googleusercontent.com/p/AF1QipMPZW5Vq7n-YhdN46FPApeT3xHrhdy-Q44Q2D_C=w203-h360-k-no', 'img3': '//:0'}"
Bar Viu,Bar,Barcelona,"Carrer de la Perla, 26, Gràcia, 08012 Barcelona",m.facebook.com,NO_EMAIL,937609458,4.5,492,"Local pequeño y animado lleno de cuadros, donde tomar tapas clásicas, cerveza y vino con música en directo.","[{'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': '18:00–1:00'}, {'day': 'miércoles(Día del Padre)', 'hours': '18:00–1:00 El horario podría cambiar'}, {'day': 'jueves', 'hours': '18:00–2:30'}, {'day': 'viernes', 'hours': '18:00–2:30'}, {'day': 'sábado', 'hours': '18:00–2:30'}]",NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipM4Uhp0DyTtzvPip_9Lr5fcXiEC1anlQcpqQ_Cs=w137-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipNp_IFm3mNUZgtXVHsGk1OFjAgGXQtH62ZodRA8=w203-h152-k-no', 'img2': 'https://lh3.googleusercontent.com/p/AF1QipNKdf8k_tsY1Vgn4_oMz0bJIwAcB1JFWv1EDg5Y=w203-h114-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipNVDAZGJx3D1CtTpjd33uMbbxPsFggMYfKK3nvk=w203-h135-k-no'}"
Bar Vinil,Bar,Barcelona,"Carrer de Matilde, 2, Gràcia, 08012 Barcelona",instagram.com,NO_EMAIL,612478295,4.5,477,"Bar acogedor que sirve cervezas de barril, vinos y cócteles con queso, tentempiés y música en directo.","[{'day': 'domingo', 'hours': '18:00–24:00'}, {'day': 'lunes', 'hours': '20:00–2:00'}, {'day': 'martes', 'hours': '20:00–2:00'}, {'day': 'miércoles(Día del Padre)', 'hours': '20:00–2:00 El horario podría cambiar'}, {'day': 'jueves', 'hours': '20:00–2:00'}, {'day': 'viernes', 'hours': '20:00–3:00'}, {'day': 'sábado', 'hours': '20:00–3:00'}]",Se encuentra en: Market Casa Italia Gràcia,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipMT5H96ZArUrrpCvOKrjEd3RNhVK_braXslWeS7=w122-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipMdLk6-Qh6xX3oknopJ9TAxn4NV7W5M-eY0WiI0=w203-h152-k-no', 'img2': 'https://lh5.googleusercontent.com/p/AF1QipP6GCn2wdnn5nNpHQyshlSUUWwIMQ8g00duQWke=w203-h269-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipO6eyeIfSESbEf9vQm_TvV-cSgscsfhbn-5H3BV=w203-h135-k-no'}"
Bar Raïm,Bar,NO_CITY,"Carrer de Siracusa, 4, Gràcia, 08012 Barcelona",NO_WEBSITE,,NO_PHONE,4.3,465,NOT_FOUND,"[{'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles(Día del Padre)', 'hours': 'Cerrado El horario podría cambiar'}, {'day': 'jueves', 'hours': '22:00–1:30'}, {'day': 'viernes', 'hours': '22:00–2:00'}, {'day': 'sábado', 'hours': '22:00–2:00'}]",NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipPTSSzrcYDhReHUc9MxOO4ahibHgqrYLbmAti_e=w163-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipMhUD9gC05LBIhauLvlwNhNQglcSoVs0_lvvCHS=w203-h159-k-no', 'img2': 'https://lh5.googleusercontent.com/p/AF1QipOrVMWBjSDdSnEc3COQ8f0tbaf57SPFzUeq7YZg=w203-h114-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipMyjTxPzt-5mKmhmajv9JU-mKGb7zS_E0wCSIs2=w203-h270-k-no'}"
